brand_id,barcode,brandCode,category,categoryCode,cpg_id,name,topBrand
5ffe3a86be37ce7aab2d4fd7,511111719519    ,TEST BRANDCODE @1610496646289,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646289,FALSE
5fff3a7abe37ce2bb793010e,511111119555    ,0,Baking,BAKING,5fff3a7abe37ce2bb793010d,test brand @1610562170795,FALSE
5ffe3a86be37ce7aab2d4fd8,511111919520    ,TEST BRANDCODE @1610496646345,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646345,FALSE
5ffe3a86be37ce7aab2d4fd6,511111219507    ,TEST BRANDCODE @1610496646232,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646232,FALSE
5ffe35eabe37ce5e01754c47,511111219385    ,TEST BRANDCODE @1610495466218,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466218,FALSE
5ffe347ebe37ce5e01754c3f,511111119326    ,TEST BRANDCODE @1610495102462,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102462,FALSE
5ffe35eabe37ce5e01754c48,511111719397    ,TEST BRANDCODE @1610495466250,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466250,FALSE
57ebc28be4b0ac389136a344,511111501985    ,KRAFT MIRACLE WHIP,Condiments & Sauces,0,559c2234e4b06aca36af13c6,Miracle Whip,FALSE
58b59989e4b0857c2ddb7255,511111400998    ,,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Redd's Wicked,FALSE
5f403232be37ce5f78d9ed19,511111015697    ,TEST BRANDCODE @1598042674173,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598042674173,UNKNOWN
5f493e72be37ce64d0ae36c4,511111216094    ,TEST BRANDCODE @1598635634796,Baking,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634796,UNKNOWN
5a5d257fe4b06ba572cf24a3,511111300212    ,SHEAF STOUT,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Sheaf Stout,UNKNOWN
585a963ce4b03e62d1ce0e78,511111001768    ,CHEETOS,Snacks,0,5332f5fbe4b03c9a25efd0ba,Cheetos,TRUE
5fb82a68be37ce522e165ce6,511111217817    ,NATURES HARVEST,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Nature's Harvest,FALSE
5d6415d5a3a018514994f429,511111605058    ,5.11112E+11,Magazines,0,5d5d4fd16d5f3b23d1bc7905,Health Magazine,UNKNOWN
5332fa7ae4b03c9a25efd229,511111402961    ,0,0,0,5332f5ebe4b03c9a25efd0a8,Fanta,UNKNOWN
5f494c5e04db711dd8fe87e4,511111216148    ,TEST BRANDCODE @1598639198570,Baking,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639198570,UNKNOWN
5f772951be37ce6b592e90d0,511111316763    ,0,Baking,BAKING,5f772951be37ce6b592e90cf,test brand @1601644881253,UNKNOWN
5f504ac2be37ce0b793c9415,511111616467    ,TEST BRANDCODE @1599097538609,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538609,UNKNOWN
5bd201cc965c7d66d92731ee,511111704706    ,SCOTT,Household,0,550b2565e4b001d5e9e4146f,Scott,FALSE
5fd2a0bfbe37ce49eb72c0f1,511111218135    ,TEST BRANDCODE @1607639231674,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231674,FALSE
5daf3507a60b87376833e35c,511111505921    ,EPIC,Health & Wellness,0,5332f5f3e4b03c9a25efd0ae,EPICâ„¢,UNKNOWN
58861c7e4e8d0d20bc42c4de,511111901426    ,GROLSCH,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Grolsch Lager,FALSE
5f9770c0be37ce03d08a2d88,511111417101    ,TEST BRANDCODE @1603760320407,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1603760320407,UNKNOWN
5a5e32c3e4b06ba572cf24aa,511111400042    ,MAGNUM,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Magnum,UNKNOWN
5f99f71bbe37ce13da9eade9,511111817147    ,TEST BRANDCODE @1603925787411,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787411,UNKNOWN
5ffe35eabe37ce5e01754c4a,511111819417    ,TEST BRANDCODE @1610495466861,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495466861,FALSE
5ffe3682be37ce5e01754c55,511111519430    ,0,Baking,BAKING,5ffe3681be37ce5e01754c54,test brand @1610495618015,FALSE
5ffe347ebe37ce5e01754c41,511111819349    ,TEST BRANDCODE @1610495102526,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102526,FALSE
5ffe347ebe37ce5e01754c40,511111619338    ,TEST BRANDCODE @1610495102491,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102491,FALSE
5ffe3480be37ce5e01754c44,511111519362    ,0,Baking,BAKING,5ffe3480be37ce5e01754c43,test brand @1610495104441,FALSE
5ffe35eabe37ce5e01754c46,511111019374    ,TEST BRANDCODE @1610495466175,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466174,FALSE
5ffe35f9be37ce5e01754c4c,511111019428    ,0,Baking,BAKING,5ffe35f9be37ce5e01754c4b,test brand @1610495481412,FALSE
5ffe347fbe37ce5e01754c42,511111319351    ,TEST BRANDCODE @1610495103255,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495103255,FALSE
5ffe35eabe37ce5e01754c49,511111319405    ,TEST BRANDCODE @1610495466285,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466285,FALSE
5ff768e3be37ce1e961f32a0,511111118886    ,0,Baking,BAKING,5ff768e3be37ce1e961f329f,test brand @1610049763071,FALSE
5ff768d4be37ce1e961f329b,511111718840    ,TEST BRANDCODE @1610049748118,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748118,FALSE
5ff768d4be37ce1e961f329d,511111418863    ,TEST BRANDCODE @1610049748181,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748181,FALSE
5ff768d4be37ce1e961f329c,511111218852    ,TEST BRANDCODE @1610049748154,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748154,FALSE
5ff768d4be37ce1e961f329e,511111918875    ,TEST BRANDCODE @1610049748724,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610049748724,FALSE
5ff77857be37ce58ce50083a,511111618898    ,TEST BRANDCODE @1610053719707,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719706,FALSE
5fd7f2b3be37ce733975586c,511111518327    ,TEST BRANDCODE @1607987891932,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891932,FALSE
5fd7f2b3be37ce733975586b,511111318316    ,TEST BRANDCODE @1607987891893,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891893,FALSE
5fd7f2b3be37ce733975586a,511111818304    ,TEST BRANDCODE @1607987891852,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891852,FALSE
5fd7f2b8be37ce733975586f,511111218340    ,0,Baking,BAKING,5fd7f2b8be37ce733975586e,test brand @1607987896065,FALSE
5fd7f2b4be37ce733975586d,511111018339    ,TEST BRANDCODE @1607987892541,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607987892540,FALSE
5fd3acb6be37ce0d9386bb3f,511111618171    ,TEST BRANDCODE @1607707829962,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707829961,FALSE
5332fa7be4b03c9a25efd22b,511111702948    ,0,0,0,5332f5ebe4b03c9a25efd0a8,Diet Cherry Coke,UNKNOWN
58861c7e4e8d0d20bc42c4e0,511111701415    ,KILLIAN'S,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Killians,FALSE
5332f775e4b03c9a25efd127,511111403630    ,0,0,0,5332f5f3e4b03c9a25efd0ae,Cheerios,UNKNOWN
581ce962e4b058c71f74c443,511111301813    ,0,0,0,581ce8d5e4b058c71f74c442,.,UNKNOWN
5332fa08e4b03c9a25efd1d8,511111903130    ,0,0,0,5332f5f2e4b03c9a25efd0aa,Frosted Flakes,UNKNOWN
5f3d6f44be37ce4ddbb1bb3b,511111715481    ,TEST BRANDCODE @1597861700880,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700880,UNKNOWN
5f628235be37ce78e6e2efb1,511111616696    ,0,Baking,BAKING,5f628235be37ce78e6e2efb0,test brand @1600291381675,UNKNOWN
58b5988ce4b0857c2ddb7252,511111301028    ,,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Henry's Hard Sparkling,FALSE
5f3ff200be37ce1c81aa1e0b,511111115595    ,0,Baking,BAKING,5f3ff200be37ce1c81aa1e0a,test brand @1598026240846,UNKNOWN
57ebc125e4b0ac389136a33b,511111302063    ,,Grocery,0,559c2234e4b06aca36af13c6,Kraft Macaroni & Cheese,FALSE
5332f7c8e4b03c9a25efd148,511111403401    ,0,0,0,5332f5f3e4b03c9a25efd0ae,Cascadian Farm,UNKNOWN
57ebc2c8e4b0ac389136a349,511111901938    ,KRAFT SHAKE 'N BAKE,Grocery,0,559c2234e4b06aca36af13c6,Shake N' Bake,FALSE
588ba032e4b02187f85cdadc,511111401087    ,HP,Condiments & Sauces,0,559c2234e4b06aca36af13c6,HP Sauce,FALSE
5f493665be37ce52f8314fca,511111815891    ,0,Baking,BAKING,5f493665be37ce52f8314fc9,test brand @1598633573683,UNKNOWN
5dc0773ea60b873d6b0666ce,511111206262    ,DRUMSTICK CEREAL,Breakfast & Cereal,0,5332f5f3e4b03c9a25efd0ae,Drumstickâ„¢ Cereal,UNKNOWN
5da60649a60b87376833e34b,511111105602    ,ALEVE D SINUS & COLD,Health & Wellness,0,53e10d6368abd3c7065097cc,ALEVEÂ® D SINUS & COLD,UNKNOWN
580dff84e4b0f32b2de2137f,511111601883    ,CHEEZ WHIZ,Dairy,0,559c2234e4b06aca36af13c6,Cheez Whiz,FALSE
5fcff305be37ce6d53dfc688,511111818021    ,TEST BRANDCODE @1607463685522,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607463685522,FALSE
5d66961cee7f2d201c7281cc,511111812449    ,0,Magazines,0,5c4f20b01b4181298aacffc1,Test brand1,TRUE
57d957f2e4b0ac389136a2b4,511111502371    ,COOL WHIP,Frozen,0,559c2234e4b06aca36af13c6,Cool Whip,FALSE
5daf59751dda2c3e1416ae99,511111006022    ,TRIX,Breakfast & Cereal,0,5332f5f3e4b03c9a25efd0ae,Trixâ„¢,UNKNOWN
5da60859a60b87376833e352,511111405740    ,FLINTSTONES,Health & Wellness,0,5d9b4f591dda2c6225a284aa,Flintstonesâ„¢ Vitamins,FALSE
5fb81935be37ce522e165cda,511111217695    ,ABSOLUTÂ® GRAPEFRUIT,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,AbsolutÂ® Grapefruit,FALSE
5fb6d726be37ce522e165cc0,511111317432    ,ALTOS,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,AltosÂ®,FALSE
5fb800f1be37ce522e165ccb,511111417545    ,DEL MAGUEY ,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Del MagueyÂ® Vida,FALSE
5fb80b63be37ce522e165cd1,511111917601    ,JAMESONÂ® BLACK BARREL ,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,JamesonÂ® Black Barrel ,FALSE
5fb808a1be37ce522e165ccf,511111817581    ,JAMESON,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,JamesonÂ® ,FALSE
5fb7e62dbe37ce522e165cc3,511111217466    ,MONKEY 47,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Monkey 47Â®,FALSE
5fb80d7cbe37ce522e165cd2,511111417613    ,MALIBU,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,MalibuÂ® Original,FALSE
5fb7e962be37ce522e165cc6,511111417491    ,LILLET,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,LilletÂ®,FALSE
5d642de76d5f3b23d1bc7911,511111705161    ,5.11112E+11,Magazines,0,5d5d4fd16d5f3b23d1bc7905,Traditional Home,UNKNOWN
57c0827de4b0718ff5fcb037,511111902461    ,AMP2,Baby,0,5332f7a7e4b03c9a25efd134,Antarctica,TRUE
5f3d6f44be37ce4ddbb1bb3d,511111815501    ,TEST BRANDCODE @1597861700940,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700940,UNKNOWN
5fa1c567be37ce402c4618f0,511111717195    ,TEST BRANDCODE @1604437351567,Baking,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351567,FALSE
5332fa03e4b03c9a25efd1d5,511111603153    ,0,0,0,53e10d6368abd3c7065097cc,Fruit Flavored Snacks,UNKNOWN
5a8c3577e4b07f0a2dac8945,511111404163    ,KELSEN,Snacks,0,5a734034e4b0d58f376be874,Kelsen,FALSE
5da60932a60b87376833e356,511111405818    ,5.11111E+11,Health & Wellness,0,53e10d6368abd3c7065097cc,ONE A DAYÂ® KIDS AND TEENS,UNKNOWN
5da606581dda2c3e1416ae85,511111605614    ,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,Health & Wellness,0,53e10d6368abd3c7065097cc,ALEVEÂ® DIRECT THERAPY PAIN RELIEF DEVICES,UNKNOWN
5a5d1ba9e4b0db471c2d0422,511111600404    ,COLORADO NATIVE,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Colorado Native,UNKNOWN
585a9714e4b03e62d1ce0e92,511111801528    ,SOBE,Beverages,0,5332f5fbe4b03c9a25efd0ba,SoBe,UNKNOWN
57ebc026e4b0ac389136a338,511111502098    ,KNUDSEN,Dairy,0,559c2234e4b06aca36af13c6,Knudsen,FALSE
5da608a8a60b87376833e353,511111105763    ,5.11111E+11,Health & Wellness,0,53e10d6368abd3c7065097cc,MiraLAXÂ® Laxatives,UNKNOWN
5fcda47cbe37ce688e08b0c3,511111317920    ,0,Baking,BAKING,5fcda47cbe37ce688e08b0c2,test brand @1607312508610,FALSE
5d66dda06d5f3b6188d4f050,511111005421    ,5.11111E+11,Magazines,0,5d5d4fd16d5f3b23d1bc7905,Pillsbury Magazine,UNKNOWN
585a9637e4b03e62d1ce0e77,511111501770    ,CAP'N CRUNCH,Breakfast & Cereal,0,53e10d6368abd3c7065097cc,Cap'n Crunch,TRUE
5332fa79e4b03c9a25efd226,511111602996    ,0,0,0,5332f5ebe4b03c9a25efd0a8,Mello Yello,UNKNOWN
5fb82359be37ce522e165ce1,511111917762    ,MRS BAIRD'S,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Mrs Baird's ,FALSE
592486bfe410d61fcea3d13f,511111500667    ,TRESEMME,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,TRESEMME,FALSE
552ecca1e4b02ff29f99b215,511111202721    ,0,0,0,5459429be4b0bfcb1e864082,Top Care,UNKNOWN
5a5e3615e4b06ba572cf24ab,511111700029    ,PURE LEAF Iced Tea Beverages,Beverages,0,5332f5fbe4b03c9a25efd0ba,PURE LEAF Iced Tea Beverages,FALSE
5e5ff1f7ee7f2d0b35b2a18e,511111414049    ,ONE A DAY KIDS,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ONE A DAYÂ® KIDS,UNKNOWN
585a967fe4b03e62d1ce0e80,511111801689    ,,Snacks,0,5332f5fbe4b03c9a25efd0ba,Lay's Kettle Cooked,TRUE
5f513ea1be37ce21f1287c02,511111416500    ,TEST BRANDCODE @1599159968998,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159968998,UNKNOWN
5d66dd526d5f3b6188d4f04f,511111805410    ,LIFEWTR,Beverages,0,5332f5fbe4b03c9a25efd0ba,LIFEWTR,FALSE
5d6412f86d5f3b23d1bc7909,511111804994    ,5.11112E+11,Magazines,0,5d5d4fd16d5f3b23d1bc7905,Eating Well Magazine,UNKNOWN
5332f608e4b03c9a25efd0c1,511111903901    ,0,0,0,53e10d6368abd3c7065097cc,Sierra Mist,UNKNOWN
5c49d161f0276e7719673719,511111904731    ,SIMILAC,Baby,0,59b96571e4b0bf7c7980588b,SIMILAC,UNKNOWN
5da60843a60b87376833e351,511111205739    ,CORICIDIN HBP,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,CoricidinÂ® HBP,FALSE
5f7ba648be37ce23081c528e,511111716921    ,TEST BRANDCODE @1601939016290,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601939016290,UNKNOWN
5a5d29fde4b0db471c2d0433,511111400110    ,BADEDAS,Beauty & Personal Care,0,53e10d6368abd3c7065097cc,Badedas,UNKNOWN
54594387e4b0bfcb1e864083,511111902744    ,0,0,0,5459429be4b0bfcb1e864082,Shurfine,UNKNOWN
585a96d2e4b03e62d1ce0e89,511111001607    ,,Beverages,0,5332f5fbe4b03c9a25efd0ba,Pepsi Diet,FALSE
5332f9fee4b03c9a25efd1d0,511111803164    ,0,0,0,5332f5f2e4b03c9a25efd0aa,Apple Jacks/Cinnamon Jacks,UNKNOWN
5332fa73e4b03c9a25efd21c,511111703051    ,0,0,0,5332f5ebe4b03c9a25efd0a8,Diet Coke,UNKNOWN
5fa98944be37ce239d107103,511111617297    ,TEST BRANDCODE @1604946244876,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244876,FALSE
5332f7afe4b03c9a25efd13d,511111203483    ,0,0,0,5332f7a7e4b03c9a25efd134,Shock Top,UNKNOWN
5d540e65a3a018514994f41f,511111404880    ,BENIHANA,Frozen,0,559c2234e4b06aca36af13c6,Benihana Frozen Entrees,UNKNOWN
5daf46261dda2c3e1416ae96,511111905967    ,MOUNTAIN HIGH,Dairy,0,5332f5f3e4b03c9a25efd0ae,Mountain Highâ„¢,UNKNOWN
585a972de4b03e62d1ce0e96,511111001485    ,TOSTITOS,Snacks,0,5332f5fbe4b03c9a25efd0ba,Tostitos,UNKNOWN
5f9770bfbe37ce03d08a2d86,511111317081    ,TEST BRANDCODE @1603760319788,Baking,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319788,UNKNOWN
580e015be4b0f32b2de21385,511111501824    ,,Condiments & Sauces,0,559c2234e4b06aca36af13c6,Kraft BBQ Sauce,FALSE
5f5900d4be37ce21f1287c11,511111516569    ,GERBER BABY FOOD,Baby,BABY,5f58fa84be37ce21f1287c0f,Gerber Baby Food,UNKNOWN
5a8c33f3e4b07f0a2dac8943,511111504139    ,PACE,Grocery,0,5a734034e4b0d58f376be874,Pace,FALSE
5ab1589ae4b0915382df7621,511111204435    ,CAMPBELLS SLOW KETTLE ,Canned Goods & Soups,0,5a734034e4b0d58f376be874,Campbell's Slow Kettle,FALSE
5afda22ee4b03bf01c2a2965,511111304494    ,ARCHWAY,Snacks,0,5a734034e4b0d58f376be874,Archway,FALSE
588b9ff4e4b02187f85cdadb,511111901099    ,,Condiments & Sauces,0,559c2234e4b06aca36af13c6,Kraft Salad Dressing,FALSE
5ec2dde7be37ce5234ec36bb,511111314653    ,BAYERÂ® ASPIRIN,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,BayerÂ® Aspirin,FALSE
5ff78071be37ce6a424ca0e9,511111818977    ,TEST BRANDCODE @1610055793449,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793449,FALSE
5ff78071be37ce6a424ca0e8,511111318965    ,TEST BRANDCODE @1610055793411,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793411,FALSE
5ff78071be37ce6a424ca0ea,511111018988    ,TEST BRANDCODE @1610055793500,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793500,FALSE
5ff78072be37ce6a424ca0ec,511111719007    ,TEST BRANDCODE @1610055794196,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610055794196,FALSE
5ff78071be37ce6a424ca0eb,511111518990    ,TEST BRANDCODE @1610055793537,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793537,FALSE
5ff789c5be37ce786ba0f6a3,511111219019    ,TEST BRANDCODE @1610058181549,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181548,FALSE
5ff77857be37ce58ce50083c,511111718918    ,TEST BRANDCODE @1610053719944,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719944,FALSE
5ff77858be37ce58ce50083d,511111918929    ,TEST BRANDCODE @1610053719998,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719998,FALSE
5ff78070be37ce6a424ca0e6,511111118954    ,0,Baking,BAKING,5ff78070be37ce6a424ca0e5,test brand @1610055792794,FALSE
5ff77857be37ce58ce50083b,511111218906    ,TEST BRANDCODE @1610053719869,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719869,FALSE
5ff77859be37ce58ce500840,511111618942    ,0,Baking,BAKING,5ff77859be37ce58ce50083f,test brand @1610053721248,FALSE
5ff77859be37ce58ce50083e,511111418931    ,TEST BRANDCODE @1610053721033,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610053721033,FALSE
5bd200c690fa074576779a16,511111004639    ,DEPEND,Personal Care,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Depend,FALSE
5fdce9eabe37ce5fa8ba59db,511111318521    ,TEST BRANDCODE @1608313322283,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608313322283,FALSE
5fdce9e9be37ce5fa8ba59da,511111118510    ,TEST BRANDCODE @1608313321374,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321374,FALSE
5fdce9e9be37ce5fa8ba59d7,511111518488    ,TEST BRANDCODE @1608313321191,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321191,FALSE
5fdce9e9be37ce5fa8ba59d9,511111618508    ,TEST BRANDCODE @1608313321301,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321301,FALSE
5fdce9e9be37ce5fa8ba59d8,511111018490    ,TEST BRANDCODE @1608313321222,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321222,FALSE
5daf35a8a60b87376833e35d,511111005933    ,NATURE VALLEY,Snacks,0,5332f5f3e4b03c9a25efd0ae,Nature Valleyâ„¢,UNKNOWN
5f4936ddbe37ce52f8314fdd,511111215981    ,TEST BRANDCODE @1598633693767,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693767,UNKNOWN
5f4936ddbe37ce52f8314fde,511111715993    ,TEST BRANDCODE @1598633693791,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693791,UNKNOWN
5fb6b82dbe37ce522e165cbc,511111117407    ,ANZIO,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Anzio ,FALSE
5d641306a3a018514994f427,511111705000    ,5.11112E+11,Magazines,0,5d5d4fd16d5f3b23d1bc7905,Family Circle,UNKNOWN
55b630f5e4b0d8e685c14222,511111002598    ,0,0,0,55b62995e4b0d8e685c14213,Diet Rite,UNKNOWN
5db780a6a60b87376833e369,511111806172    ,HERSHEY'S WHIPPED TOPPING,Dairy,0,559c2234e4b06aca36af13c6,Hershey's Whipped Topping,UNKNOWN
5f4936ddbe37ce52f8314fdb,511111515968    ,TEST BRANDCODE @1598633693720,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693720,UNKNOWN
5332f5f2e4b03c9a25efd0a9,511111804048    ,0,0,0,5332f5f2e4b03c9a25efd0aa,Eggo,UNKNOWN
5fb2852cbe37ce522e165cb2,511111617341    ,TEST BRANDCODE @1605535020671,Baking,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020671,FALSE
592486bee410d61fcea3d12e,511111200802    ,IMPERIAL,Dairy,0,53e10d6368abd3c7065097cc,IMPERIAL,UNKNOWN
57c082a6e4b0718ff5fcb03b,511111502425    ,0,0,0,5332f7a7e4b03c9a25efd134,Modelo Especial,UNKNOWN
5da606ae1dda2c3e1416ae86,511111305637    ,ALEVE PM NIGHT TIME,Health & Wellness,0,53e10d6368abd3c7065097cc,ALEVEÂ® PM NIGHT TIME,UNKNOWN
5f99f71bbe37ce13da9eade7,511111117124    ,TEST BRANDCODE @1603925787294,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787294,UNKNOWN
5a8c5e74e4b07f0a2dac8947,511111904229    ,APOTHECARE ESSENTIALS,Personal Care,0,5332f5f6e4b03c9a25efd0b4,ApotheCARE Essentials,FALSE
57e5817ae4b0ac389136a30c,511111902256    ,HENRY WEINHARD'S,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Henry's Hard Soda,FALSE
5ab15392e4b0915382df761d,511111204367    ,CAMPBELLS CHUNKY ,Canned Goods & Soups,0,5a734034e4b0d58f376be874,Campbell's Chunky,FALSE
5e5ff265ee7f2d0b35b2a18f,511111914051    ,ONE A DAYÂ® WOMENS,Health & Wellness,0,53e10d6368abd3c7065097cc,ONE A DAYÂ® WOMENS,UNKNOWN
5f16f536be37ce2b30061e25,511111415060    ,TEST BRANDCODE @1595340085980,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340085980,UNKNOWN
5332fb83e4b03c9a25efd24a,511111502869    ,0,0,0,5332f5f2e4b03c9a25efd0aa,Town House,UNKNOWN
5ef38672be37ce02da95b72f,511111515036    ,KINGSFORD,Outdoor,OUTDOOR,5eebc5412455c97a877ef382,Kingsford Charcoal,UNKNOWN
5daf6baaa60b87376833e364,511111206101    ,YOPLAIT GO-GURT,Dairy,0,5332f5f3e4b03c9a25efd0ae,YoplaitÂ® Go-GURTÂ®,UNKNOWN
5a4d1f06e4b0d5c3fd86b678,511111700531    ,FRITO-LAY,Snacks,0,5332f5fbe4b03c9a25efd0ba,FRITO-LAY,TRUE
57ebc003e4b0ac389136a333,511111502142    ,GREY POUPON,Condiments & Sauces,0,559c2234e4b06aca36af13c6,Grey Poupon,FALSE
5f441280be37ce5dbe9b7c80,511111915799    ,TEST BRANDCODE @1598296704763,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704763,UNKNOWN
5ec2dda8be37ce5234ec36ba,511111814641    ,BERROCAÂ®,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,BerrocaÂ®,UNKNOWN
58861c7f4e8d0d20bc42c4f9,511111301301    ,PROPEL,Beverages,0,5332f5fbe4b03c9a25efd0ba,Propel,FALSE
58b59a68e4b0857c2ddb7257,511111700975    ,MILWAUKEE'S BEST,Beer Wine Spirits,0,5332f709e4b03c9a25efd0f1,Milwaukee's Best Ice,FALSE
5332f753e4b03c9a25efd10f,511111703778    ,0,0,0,5332f5ebe4b03c9a25efd0a8,NOS,UNKNOWN
5a4d250ce4b0d5c3fd86b67b,511111400486    ,SPITZ,Snacks,0,5332f5fbe4b03c9a25efd0ba,SPITZ,UNKNOWN
5d9d0270a60b87376833e347,511111405535    ,IMAGINE,Snacks,0,5332f5fbe4b03c9a25efd0ba,IMAGINE,UNKNOWN
5d658fd1a3a018514994f431,511111905196    ,0,0,0,53e10d6368abd3c7065097cc,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,UNKNOWN
